project,cell_specimen_id,cell_specimen_name,hemisphere,structure,donor_id,donor_name,biological_sex,age,ethnicity,medical_conditions,full_genotype,dendrite_type,apical_dendrite_status,neuron_reconstruction_type,cell_soma_normalized_depth,depth_from_pia_um,ephys_session_id,transcriptomics_sample_id,transcriptomics_batch
mIVSCC-MET,685348280,Sst-IRES-Cre;Ai14-385813.03.02.01,right,VISpm5,385813,Sst-IRES-Cre;Ai14-385813,M,P49,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,685347979,SM-GE937_S122_E1-50,RSC-155
mIVSCC-MET,685379987,Sst-IRES-Cre;Ai14-385813.03.02.02,right,VISp2/3,385813,Sst-IRES-Cre;Ai14-385813,M,P49,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,685379789,SM-GE937_S123_E1-50,RSC-155
mIVSCC-MET,685382599,Gad2-IRES-Cre;Ai14-384859.05.02.01,right,VISp1,384859,Gad2-IRES-Cre;Ai14-384859,M,P53,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,685382490,SM-GE937_S118_E1-50,RSC-155
mIVSCC-MET,685477002,Gad2-IRES-Cre;Ai14-384859.04.02.02,right,VISp5,384859,Gad2-IRES-Cre;Ai14-384859,M,P53,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,685476928,SM-GE937_S127_E1-50,RSC-155
mIVSCC-MET,685611222,Sst-IRES-Cre;Ai14-385815.04.02.01,right,VISp4,385815,Sst-IRES-Cre;Ai14-385815,F,P50,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,685611188,SM-GE937_S173_E1-50,RSC-155
mIVSCC-MET,685624703,Sst-IRES-Cre;Ai14-385815.04.02.02,right,VISp6a,385815,Sst-IRES-Cre;Ai14-385815,F,P50,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.813942763,,685624549,SM-GE937_S174_E1-50,RSC-155
mIVSCC-MET,685636842,Sst-IRES-Cre;Ai14-385815.04.02.03,right,VISp6a,385815,Sst-IRES-Cre;Ai14-385815,F,P50,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.823445646,,685636769,SM-GE937_S175_E1-50,RSC-155
mIVSCC-MET,685656286,Sst-IRES-Cre;Ai14-385815.03.02.01,right,VISp5,385815,Sst-IRES-Cre;Ai14-385815,F,P50,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,685656132,SM-GE93B_S015_E1-50,RSC-155
mIVSCC-MET,685682618,Sst-IRES-Cre;Ai14-385815.03.02.02,right,VISp5,385815,Sst-IRES-Cre;Ai14-385815,F,P50,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,685682418,SM-GE93B_S016_E1-50,RSC-155
mIVSCC-MET,685707450,Sst-IRES-Cre;Ai14-385815.05.01.02,left,VISp5,385815,Sst-IRES-Cre;Ai14-385815,F,P50,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,685707352,SM-GE93B_S010_E1-50,RSC-155
mIVSCC-MET,685707621,Sst-IRES-Cre;Ai14-385815.03.02.03,right,VISp6a,385815,Sst-IRES-Cre;Ai14-385815,F,P50,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.865714305,,685707481,SM-GE93B_S017_E1-50,RSC-155
mIVSCC-MET,685736302,Etv1-CreERT2;Pvalb-T2A-FlpO;Ai65-384679.02.01.01,left,VISpm2/3,384679,Etv1-CreERT2;Pvalb-T2A-FlpO;Ai65-384679,M,P60,,,Etv1-CreERT2/wt;Pvalb-T2A-FlpO/wt;Ai65(RCFL-tdT)/wt,aspiny,NA,,,,685736251,SM-GE937_S190_E1-50,RSC-155
mIVSCC-MET,685742609,Sst-IRES-Cre;Ai14-385815.03.02.06,right,VISp5,385815,Sst-IRES-Cre;Ai14-385815,F,P50,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,685742420,SM-GE93B_S020_E1-50,RSC-155
mIVSCC-MET,685762610,Gad2-IRES-Cre;Ai14-384861.05.02.01,right,VISp5,384861,Gad2-IRES-Cre;Ai14-384861,M,P54,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,685762595,SM-GE93B_S011_E1-50,RSC-155
mIVSCC-MET,685762875,Etv1-CreERT2;Pvalb-T2A-FlpO;Ai65-384679.04.02.01,right,VISp5,384679,Etv1-CreERT2;Pvalb-T2A-FlpO;Ai65-384679,M,P60,,,Etv1-CreERT2/wt;Pvalb-T2A-FlpO/wt;Ai65(RCFL-tdT)/wt,aspiny,NA,,,,685762860,SM-GE93B_S022_E1-50,RSC-155
mIVSCC-MET,686075082,Sst-IRES-Cre;Ai14-385817.04.01.01,left,VISp5,385817,Sst-IRES-Cre;Ai14-385817,F,P51,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,686074892,SM-GE93B_S030_E1-50,RSC-155
mIVSCC-MET,686334539,Ndnf-IRES2-dgCre;Ai14-384591.03.02.02,right,VISp1,384591,Ndnf-IRES2-dgCre;Ai14-384591,F,P56,,,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,686334362,SM-GE93B_S035_E1-50,RSC-155
mIVSCC-MET,686334676,Ndnf-IRES2-dgCre;Ai14-384591.05.02.01,right,VISp1,384591,Ndnf-IRES2-dgCre;Ai14-384591,F,P56,,,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,686334616,SM-GE93B_S038_E1-50,RSC-155
mIVSCC-MET,687104367,Nkx2-1-CreERT2;Ai14(TAM at e17)-384990.05.02.01,right,VISp5,384990,Nkx2-1-CreERT2;Ai14(TAM at e17)-384990,F,P55,,,Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,687104265,SM-GE93B_S066_E1-50,RSC-155
mIVSCC-MET,687907602,Sst-IRES-Cre;Ai14-386474.04.02.01,right,VISp5,386474,Sst-IRES-Cre;Ai14-386474,M,P50,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.701016015,,687907372,SM-GE93B_S072_E1-50,RSC-155
mIVSCC-MET,687935998,Sst-IRES-Cre;Ai14-386474.04.02.02,right,VISp6a,386474,Sst-IRES-Cre;Ai14-386474,M,P50,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,687935847,SM-GE93B_S073_E1-50,RSC-155
mIVSCC-MET,688058099,Sst-IRES-Cre;Ai14-386474.03.02.01,right,VISpm5,386474,Sst-IRES-Cre;Ai14-386474,M,P50,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,688057710,SM-GE93B_S067_E1-50,RSC-155
mIVSCC-MET,688086402,Sst-IRES-Cre;Ai14-386474.05.01.01,left,VISp5,386474,Sst-IRES-Cre;Ai14-386474,M,P50,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,688086222,SM-GE93B_S088_E1-50,RSC-155
mIVSCC-MET,688115867,Th-P2A-FlpO;Ai65F-385997.04.01.01,left,VISp6b,385997,Th-P2A-FlpO;Ai65F-385997,F,P53,,,Th-P2A-FlpO/wt;Ai65F/wt,aspiny,NA,full,0.954914277,,688115799,SM-GE93B_S075_E1-50,RSC-155
mIVSCC-MET,688130343,Th-P2A-FlpO;Ai65F-385997.04.01.02,left,VISp5,385997,Th-P2A-FlpO;Ai65F-385997,F,P53,,,Th-P2A-FlpO/wt;Ai65F/wt,aspiny,NA,,,,688130325,SM-GE93B_S076_E1-50,RSC-155
mIVSCC-MET,688133055,Sst-IRES-Cre;Ai14-386474.03.02.03,right,VISp5,386474,Sst-IRES-Cre;Ai14-386474,M,P50,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,688133040,SM-GE93B_S069_E1-50,RSC-155
mIVSCC-MET,688145929,Th-P2A-FlpO;Ai65F-385997.05.01.01,left,VISpm6a,385997,Th-P2A-FlpO;Ai65F-385997,F,P53,,,Th-P2A-FlpO/wt;Ai65F/wt,aspiny,NA,full,0.918072832,,688145914,SM-GE93B_S077_E1-50,RSC-155
mIVSCC-MET,688152462,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-385740.03.02.01,right,VISpm1,385740,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-385740,M,P54,,,Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,aspiny,NA,,,,688152447,SM-GE93B_S070_E1-50,RSC-155
mIVSCC-MET,688152504,Th-P2A-FlpO;Ai65F-385997.05.01.03,left,VISam6a,385997,Th-P2A-FlpO;Ai65F-385997,F,P53,,,Th-P2A-FlpO/wt;Ai65F/wt,aspiny,NA,,,,688152489,SM-GE93B_S079_E1-50,RSC-155
mIVSCC-MET,688382422,Pvalb-IRES-Cre;Ai14-384390.03.01.01,left,VISpor5,384390,Pvalb-IRES-Cre;Ai14-384390,M,P62,,,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,688382353,SM-GE93B_S090_E1-50,RSC-155
mIVSCC-MET,688897776,Sst-IRES-Cre;Ai14-386476.04.02.01,right,VISp5,386476,Sst-IRES-Cre;Ai14-386476,F,P51,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,688897268,SM-GE92Y_S012_E1-50,RSC-156
mIVSCC-MET,688926074,Sst-IRES-Cre;Ai14-386476.03.01.01,left,VISp6a,386476,Sst-IRES-Cre;Ai14-386476,F,P51,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,688925621,SM-GE93B_S094_E1-50,RSC-155
mIVSCC-MET,688958418,Sst-IRES-Cre;Ai14-386476.04.02.02,right,VISp5,386476,Sst-IRES-Cre;Ai14-386476,F,P51,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.491323944,,688958005,SM-GE92Y_S013_E1-50,RSC-156
mIVSCC-MET,688970669,Sst-IRES-Cre;Ai14-386476.05.01.01,left,VISrl4,386476,Sst-IRES-Cre;Ai14-386476,F,P51,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,688970416,SM-GE92Y_S044_E1-50,RSC-156
mIVSCC-MET,689017383,Sst-IRES-Cre;Ai14-386476.03.01.02,left,VISp5,386476,Sst-IRES-Cre;Ai14-386476,F,P51,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,689016966,SM-GE93B_S095_E1-50,RSC-155
mIVSCC-MET,689030611,Sst-IRES-Cre;Ai14-386476.04.02.03,right,VISp6a,386476,Sst-IRES-Cre;Ai14-386476,F,P51,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.846022868,,689030270,SM-GE92Y_S014_E1-50,RSC-156
mIVSCC-MET,689098357,Sst-IRES-Cre;Ai14-386476.03.01.03,left,VISp5,386476,Sst-IRES-Cre;Ai14-386476,F,P51,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.501957264,,689096830,SM-GE93B_S096_E1-50,RSC-155
mIVSCC-MET,689123951,Nos1-CreERT2;Ai14-386167.04.02.01,right,VISp1,386167,Nos1-CreERT2;Ai14-386167,M,P53,,,Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,689123738,SM-GE92Y_S045_E1-50,RSC-156
mIVSCC-MET,689145054,Nos1-CreERT2;Ai14-386167.04.02.02,right,VISp2/3,386167,Nos1-CreERT2;Ai14-386167,M,P53,,,Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,689144767,SM-GE92Y_S046_E1-50,RSC-156
mIVSCC-MET,689256816,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-385743.04.01.01,left,VISp2/3,385743,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-385743,M,P55,,,Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,aspiny,NA,,,,689256673,SM-GE92Y_S030_E1-50,RSC-156
mIVSCC-MET,689279957,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-385743.04.01.02,left,VISp2/3,385743,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-385743,M,P55,,,Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,aspiny,NA,,,,689279803,SM-GE92Y_S031_E1-50,RSC-156
mIVSCC-MET,689280134,Th-P2A-FlpO;Ai65F-385998.02.02.01,right,VISp6a,385998,Th-P2A-FlpO;Ai65F-385998,F,P54,,,Th-P2A-FlpO/wt;Ai65F/wt,aspiny,NA,full,0.764110444,,689280018,SM-GE92Y_S001_E1-50,RSC-156
mIVSCC-MET,689636633,Sst-IRES-Cre;Ai14-386478.03.02.01,right,VISp6a,386478,Sst-IRES-Cre;Ai14-386478,F,P52,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,689636425,SM-GE92Y_S065_E1-50,RSC-156
mIVSCC-MET,689656936,Sst-IRES-Cre;Ai14-386478.03.02.02,right,VISp2/3,386478,Sst-IRES-Cre;Ai14-386478,F,P52,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.208155796,,689656788,SM-GE92Y_S066_E1-50,RSC-156
mIVSCC-MET,689678479,Sst-IRES-Cre;Ai14-386478.03.02.03,right,VISpm5,386478,Sst-IRES-Cre;Ai14-386478,F,P52,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,689678259,SM-GE92Y_S067_E1-50,RSC-156
mIVSCC-MET,689705007,Pvalb-IRES-Cre;Ai14-384391.04.02.01,right,VISp5,384391,Pvalb-IRES-Cre;Ai14-384391,M,P64,,,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,689704875,SM-GE92Y_S072_E1-50,RSC-156
mIVSCC-MET,689775309,Th-P2A-FlpO;Ai65F-385999.04.02.02,right,VISp6a,385999,Th-P2A-FlpO;Ai65F-385999,F,P55,,,Th-P2A-FlpO/wt;Ai65F/wt,aspiny,NA,,,,689775201,SM-GE92Y_S069_E1-50,RSC-156
mIVSCC-MET,689776472,Th-P2A-FlpO;Ai65F-385999.03.02.01,right,VISp5,385999,Th-P2A-FlpO;Ai65F-385999,F,P55,,,Th-P2A-FlpO/wt;Ai65F/wt,aspiny,NA,,,,689776342,SM-GE92Y_S054_E1-50,RSC-156
mIVSCC-MET,689791001,Nos1-CreERT2;Ai14-386169.04.02.01,right,VISpm6a,386169,Nos1-CreERT2;Ai14-386169,F,P54,,,Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,689790922,SM-GE92Y_S070_E1-50,RSC-156
mIVSCC-MET,689797731,Th-P2A-FlpO;Ai65F-385999.03.02.02,right,VISp5,385999,Th-P2A-FlpO;Ai65F-385999,F,P55,,,Th-P2A-FlpO/wt;Ai65F/wt,aspiny,NA,,,,689797581,SM-GE92Y_S055_E1-50,RSC-156
mIVSCC-MET,689816363,Nos1-CreERT2;Ai14-386169.03.01.01,left,VISp5,386169,Nos1-CreERT2;Ai14-386169,F,P54,,,Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,689816223,SM-GE92Y_S056_E1-50,RSC-156
mIVSCC-MET,691433259,Chat-IRES-Cre-neo;Ai14-386651.04.02.01,right,VISp2/3,386651,Chat-IRES-Cre-neo;Ai14-386651,F,P53,,,Chat-IRES-Cre-neo/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,691433117,SM-GE932_S008_E1-50,RSC-156
mIVSCC-MET,691433482,Chat-IRES-Cre-neo;Ai14-386651.03.01.02,left,VISp2/3,386651,Chat-IRES-Cre-neo;Ai14-386651,F,P53,,,Chat-IRES-Cre-neo/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,691433355,SM-GE932_S016_E1-50,RSC-156
mIVSCC-MET,691511791,Chat-IRES-Cre-neo;Ai14-386651.05.02.01,right,VISpm2/3,386651,Chat-IRES-Cre-neo;Ai14-386651,F,P53,,,Chat-IRES-Cre-neo/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.294402677,,691511646,SM-GE932_S009_E1-50,RSC-156
mIVSCC-MET,691547521,Chat-IRES-Cre-neo;Ai14-386651.04.01.02,left,VISp2/3,386651,Chat-IRES-Cre-neo;Ai14-386651,F,P53,,,Chat-IRES-Cre-neo/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,691547179,SM-GE932_S003_E1-50,RSC-156
mIVSCC-MET,691665864,Gad2-IRES-Cre;Ai14-386058.02.01.01,left,VISp2/3,386058,Gad2-IRES-Cre;Ai14-386058,M,P57,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.305487639,,691665753,SM-GE932_S017_E1-50,RSC-156
mIVSCC-MET,691670691,Gad2-IRES-Cre;Ai14-386058.04.02.01,right,VISp6a,386058,Gad2-IRES-Cre;Ai14-386058,M,P57,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,691670500,SM-GE932_S010_E1-50,RSC-156
mIVSCC-MET,691673416,Gad2-IRES-Cre;Ai14-386058.02.01.02,left,VISp6b,386058,Gad2-IRES-Cre;Ai14-386058,M,P57,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,691673234,SM-GE932_S018_E1-50,RSC-156
mIVSCC-MET,691685873,Gad2-IRES-Cre;Ai14-386058.04.02.02,right,VISpm2/3,386058,Gad2-IRES-Cre;Ai14-386058,M,P57,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.293180458,,691685638,SM-GE932_S011_E1-50,RSC-156
mIVSCC-MET,691703809,Gad2-IRES-Cre;Ai14-386058.04.02.03,right,VISpm6a,386058,Gad2-IRES-Cre;Ai14-386058,M,P57,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,691703642,SM-GE932_S012_E1-50,RSC-156
mIVSCC-MET,691719142,Gad2-IRES-Cre;Ai14-386058.03.02.03,right,VISp2/3,386058,Gad2-IRES-Cre;Ai14-386058,M,P57,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.268106504,,691719034,SM-GE932_S006_E1-50,RSC-156
mIVSCC-MET,691728766,Gad2-IRES-Cre;Ai14-386058.03.01.01,left,VISpm6a,386058,Gad2-IRES-Cre;Ai14-386058,M,P57,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,691728661,SM-GE932_S013_E1-50,RSC-156
mIVSCC-MET,691750677,Gad2-IRES-Cre;Ai14-386058.04.01.01,left,VISam5,386058,Gad2-IRES-Cre;Ai14-386058,M,P57,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,691750590,SM-GE932_S007_E1-50,RSC-156
mIVSCC-MET,692015490,Sst-IRES-Cre;Ai14-387577.04.02.01,right,VISp6b,387577,Sst-IRES-Cre;Ai14-387577,M,P51,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.979607448,,692015275,SM-GE932_S020_E1-50,RSC-156
mIVSCC-MET,692044280,Sst-IRES-Cre;Ai14-387577.04.02.02,right,VISp6a,387577,Sst-IRES-Cre;Ai14-387577,M,P51,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.87287359,,692044122,SM-GE932_S021_E1-50,RSC-156
mIVSCC-MET,692068557,Sst-IRES-Cre;Ai14-387577.05.02.01,right,VISli5,387577,Sst-IRES-Cre;Ai14-387577,M,P51,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,692068398,SM-GE932_S035_E1-50,RSC-156
mIVSCC-MET,692083084,Sst-IRES-Cre;Ai14-387577.04.02.03,right,VISpm2/3,387577,Sst-IRES-Cre;Ai14-387577,M,P51,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.265243121,,692082900,SM-GE932_S022_E1-50,RSC-156
mIVSCC-MET,692161037,Sst-IRES-Cre;Ai14-387577.05.01.01,left,VISp2/3,387577,Sst-IRES-Cre;Ai14-387577,M,P51,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,692160891,SM-GE932_S036_E1-50,RSC-156
mIVSCC-MET,692247628,Vip-IRES-Cre;Ai14-387145.03.01.01,left,VISp2/3,387145,Vip-IRES-Cre;Ai14-387145,M,P54,,,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,692247496,SM-GE932_S028_E1-50,RSC-156
mIVSCC-MET,692286150,Vip-IRES-Cre;Ai14-387600.04.02.02,right,VISp2/3,387600,Vip-IRES-Cre;Ai14-387600,F,P51,,,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.360231779,,692285955,SM-GE932_S024_E1-50,RSC-156
mIVSCC-MET,692290052,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-387320.04.01.01,left,VISpm6a,387320,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-387320,M,P52,,,Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,aspiny,NA,,,,692289929,SM-GE932_S029_E1-50,RSC-156
mIVSCC-MET,692296799,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-387320.04.02.01,right,VISp6a,387320,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-387320,M,P52,,,Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,aspiny,NA,,,,692296674,SM-GE932_S037_E1-50,RSC-156
mIVSCC-MET,692300498,Vip-IRES-Cre;Ai14-387600.04.02.03,right,VISpm2/3,387600,Vip-IRES-Cre;Ai14-387600,F,P51,,,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,692300284,SM-GE932_S025_E1-50,RSC-156
mIVSCC-MET,692300636,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-387320.04.01.02,left,VISp4,387320,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-387320,M,P52,,,Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,aspiny,NA,,,,692300540,SM-GE932_S030_E1-50,RSC-156
mIVSCC-MET,692309268,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-387320.05.01.01,left,VISpm1,387320,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-387320,M,P52,,,Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,aspiny,NA,,,,692309248,SM-GE932_S031_E1-50,RSC-156
mIVSCC-MET,692309940,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-387320.05.01.02,left,VISpm5,387320,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-387320,M,P52,,,Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,aspiny,NA,,,,692309925,SM-GE932_S032_E1-50,RSC-156
mIVSCC-MET,692310663,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-387320.05.01.03,left,VISp5,387320,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-387320,M,P52,,,Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,aspiny,NA,full,0.682316557,,692310648,SM-GE932_S033_E1-50,RSC-156
mIVSCC-MET,692314766,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-387320.05.01.04,left,VISp1,387320,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-387320,M,P52,,,Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,aspiny,NA,,,,692314749,SM-GE932_S034_E1-50,RSC-156
mIVSCC-MET,692470904,Sst-IRES-Cre;Ai14-387578.03.01.01,left,VISpm6a,387578,Sst-IRES-Cre;Ai14-387578,M,P52,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,692470628,SM-GE932_S059_E1-50,RSC-156
mIVSCC-MET,692498211,Sst-IRES-Cre;Ai14-387578.03.02.01,right,VISp6a,387578,Sst-IRES-Cre;Ai14-387578,M,P52,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,692498003,SM-GE932_S051_E1-50,RSC-156
mIVSCC-MET,692528669,Sst-IRES-Cre;Ai14-387578.03.02.02,right,VISp6a,387578,Sst-IRES-Cre;Ai14-387578,M,P52,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,692528477,SM-GE932_S052_E1-50,RSC-156
mIVSCC-MET,692565557,Sst-IRES-Cre;Ai14-387578.03.02.03,right,VISpm6a,387578,Sst-IRES-Cre;Ai14-387578,M,P52,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.744062858,,692565297,SM-GE932_S053_E1-50,RSC-156
mIVSCC-MET,692635606,Vip-IRES-Cre;Ai14-387146.04.02.02,right,VISp6a,387146,Vip-IRES-Cre;Ai14-387146,M,P55,,,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,692635516,SM-GE932_S064_E1-50,RSC-156
mIVSCC-MET,692675937,Vip-IRES-Cre;Ai14-387146.04.02.03,right,VISp2/3,387146,Vip-IRES-Cre;Ai14-387146,M,P55,,,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,692675821,SM-GE932_S065_E1-50,RSC-156
mIVSCC-MET,692777508,Pvalb-IRES-Cre;Ai14-388062.04.02.01,right,VISp6a,388062,Pvalb-IRES-Cre;Ai14-388062,M,P49,,,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,692777335,SM-GE932_S055_E1-50,RSC-156
mIVSCC-MET,692777680,Vip-IRES-Cre;Ai14-387146.03.01.01,left,VISp2/3,387146,Vip-IRES-Cre;Ai14-387146,M,P55,,,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.230325235,,692777581,SM-GE932_S039_E1-50,RSC-156
mIVSCC-MET,692783767,Vip-IRES-Cre;Ai14-387146.04.01.02,left,VISp4,387146,Vip-IRES-Cre;Ai14-387146,M,P55,,,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,692783607,SM-GE932_S072_E1-50,RSC-156
